Col1,Col2,Col3,Col4,Col5
120.301,0.00344469,,-0.00344469,0.0109215
120.413,0.00344087,,-0.00344087,0.0109215
120.53,0.0034299,,-0.0034299,0.0109215
120.649,0.00344087,,-0.00344087,0.0109215
120.769,0.00343324,,-0.00343324,0.0109215
120.901,0.00343753,,-0.00343753,0.0109215
121.021,0.0034485,,-0.0034485,0.0109215
121.148,0.00345661,,-0.00345661,0.0109215
121.273,0.00345613,,-0.00345613,0.0109215
121.397,0.00347282,,-0.00347282,0.0109215
121.519,0.00347902,,-0.00347902,0.0109215
121.647,0.00348093,,-0.00348093,0.0109215
121.777,0.00349523,,-0.00349523,0.0109215
121.896,0.00349666,,-0.00349666,0.0109215
122.018,0.00350715,,-0.00350715,0.0109215
122.14,0.00352289,,-0.00352289,0.0109215
122.262,0.00353147,,-0.00353147,0.0109215
122.384,0.00353719,,-0.00353719,0.0109215
122.506,0.00354387,,-0.00354387,0.0109215
122.631,0.0035639,,-0.0035639,0.0109215
122.761,0.00356485,,-0.00356485,0.0109215
122.881,0.003572,,-0.003572,0.0109215
122.997,0.00358678,,-0.00358678,0.0109215
123.122,0.0036049,,-0.0036049,0.0109215
123.244,0.00361921,,-0.00361921,0.0109215
123.366,0.00362302,,-0.00362302,0.0109215
123.486,0.00363304,,-0.00363304,0.0109215
123.613,0.0036483,,-0.0036483,0.0109215
123.727,0.00366022,,-0.00366022,0.0109215
123.847,0.00367643,,-0.00367643,0.0109215
123.964,0.00370504,,-0.00370504,0.0109215
124.075,0.00371744,,-0.00371744,0.0109215
124.197,0.00373127,,-0.00373127,0.0109215
124.314,0.003747,,-0.003747,0.0109215
124.442,0.00377275,,-0.00377275,0.0109215
124.558,0.00377657,,-0.00377657,0.0109215
124.67,0.00380327,,-0.00380327,0.0109215
124.782,0.00381567,,-0.00381567,0.0109215
124.891,0.00383617,,-0.00383617,0.0109215
125.005,0.00385047,,-0.00385047,0.0109215
125.112,0.00386001,,-0.00386001,0.0109215
125.221,0.00388624,,-0.00388624,0.0109215
125.338,0.003912,,-0.003912,0.0109215
125.449,0.00392583,,-0.00392583,0.0109215
125.566,0.00392678,,-0.00392678,0.0109215
125.678,0.00395015,,-0.00395015,0.0109215
125.795,0.00397637,,-0.00397637,0.0109215
125.906,0.00400308,,-0.00400308,0.0109215
126.018,0.00401595,,-0.00401595,0.0109215
126.135,0.00404456,,-0.00404456,0.0109215
126.244,0.00405744,,-0.00405744,0.0109215
126.348,0.00408414,,-0.00408414,0.0109215
126.46,0.0041118,,-0.0041118,0.0109215
126.564,0.00413707,,-0.00413707,0.0109215
126.673,0.00416377,,-0.00416377,0.0109215
126.777,0.00419143,,-0.00419143,0.0109215
126.891,0.00423482,,-0.00423482,0.0109215
127,0.00424483,,-0.00424483,0.0109215
127.104,0.00425819,,-0.00425819,0.0109215
127.208,0.00428775,,-0.00428775,0.0109215
127.319,0.0042949,,-0.0042949,0.0109215
127.431,0.00433591,,-0.00433591,0.0109215
127.566,0.00436834,,-0.00436834,0.0109215
127.706,0.00441077,,-0.00441077,0.0109215
127.818,0.004437,,-0.004437,0.0109215
127.925,0.00446895,,-0.00446895,0.0109215
128.042,0.00450376,,-0.00450376,0.0109215
128.151,0.00453809,,-0.00453809,0.0109215
128.275,0.0045791,,-0.0045791,0.0109215
128.384,0.00460818,,-0.00460818,0.0109215
128.496,0.0046654,,-0.0046654,0.0109215
128.621,0.00471929,,-0.00471929,0.0109215
128.73,0.00477603,,-0.00477603,0.0109215
128.852,0.00484326,,-0.00484326,0.0109215
128.964,0.00492051,,-0.00492051,0.0109215
129.086,0.00501683,,-0.00501683,0.0109215
129.2,0.00510791,,-0.00510791,0.0109215
129.309,0.00522092,,-0.00522092,0.0109215
129.436,0.00536826,,-0.00536826,0.0109215
129.545,0.00552753,,-0.00552753,0.0109215
129.668,0.00573638,,-0.00573638,0.0109215
129.779,0.00595382,,-0.00595382,0.0109215
129.891,0.00621846,,-0.00621846,0.0109215
130.016,0.00651029,,-0.00651029,0.0109215
130.125,0.00681594,,-0.00681594,0.0109215
130.247,0.00714353,,-0.00714353,0.0109215
130.356,0.00742725,,-0.00742725,0.0109215
130.478,0.00767615,,-0.00767615,0.0109215
130.584,0.00779489,,-0.00779489,0.0109215
130.696,0.00782782,,-0.00782782,0.0109215
130.81,0.00782257,,-0.00782257,0.0109215
130.922,0.00780395,,-0.00780395,0.0109215
131.036,0.00778487,,-0.00778487,0.0109215
131.14,0.00777391,,-0.00777391,0.0109215
131.257,0.00773957,,-0.00773957,0.0109215
131.361,0.00772193,,-0.00772193,0.0109215
131.462,0.00769523,,-0.00769523,0.0109215
131.577,0.00766852,,-0.00766852,0.0109215
131.683,0.00764516,,-0.00764516,0.0109215
131.795,0.00761464,,-0.00761464,0.0109215
131.901,0.00759128,,-0.00759128,0.0109215
132.013,0.0075579,,-0.0075579,0.0109215
132.122,0.00753596,,-0.00753596,0.0109215
132.229,0.00751069,,-0.00751069,0.0109215
132.345,0.00748017,,-0.00748017,0.0109215
132.449,0.00744727,,-0.00744727,0.0109215
132.564,0.00741056,,-0.00741056,0.0109215
132.67,0.00737861,,-0.00737861,0.0109215
132.782,0.00734904,,-0.00734904,0.0109215
132.894,0.00732759,,-0.00732759,0.0109215
132.997,0.00730518,,-0.00730518,0.0109215
133.112,0.00727895,,-0.00727895,0.0109215
133.218,0.00725272,,-0.00725272,0.0109215
133.33,0.00721315,,-0.00721315,0.0109215
133.436,0.00718549,,-0.00718549,0.0109215
133.538,0.0071626,,-0.0071626,0.0109215
133.652,0.00713637,,-0.00713637,0.0109215
133.756,0.00710204,,-0.00710204,0.0109215
133.868,0.00706914,,-0.00706914,0.0109215
133.977,0.00704673,,-0.00704673,0.0109215
134.088,0.00703052,,-0.00703052,0.0109215
134.19,0.00699332,,-0.00699332,0.0109215
134.294,0.00696471,,-0.00696471,0.0109215
134.4,0.00692561,,-0.00692561,0.0109215
134.504,0.00690606,,-0.00690606,0.0109215
134.608,0.00688365,,-0.00688365,0.0109215
134.712,0.00686887,,-0.00686887,0.0109215
134.818,0.00685504,,-0.00685504,0.0109215
134.922,0.00682738,,-0.00682738,0.0109215
135.078,0.00679162,,-0.00679162,0.0109215
135.187,0.00676492,,-0.00676492,0.0109215
135.343,0.00673774,,-0.00673774,0.0109215
135.444,0.00670627,,-0.00670627,0.0109215
135.553,0.00667813,,-0.00667813,0.0109215
135.655,0.00665572,,-0.00665572,0.0109215
135.756,0.00662521,,-0.00662521,0.0109215
135.862,0.0066109,,-0.0066109,0.0109215
135.964,0.00658563,,-0.00658563,0.0109215
136.075,0.00655845,,-0.00655845,0.0109215
136.231,0.00652507,,-0.00652507,0.0109215
136.382,0.00648025,,-0.00648025,0.0109215
136.483,0.00645497,,-0.00645497,0.0109215
136.587,0.00643209,,-0.00643209,0.0109215
136.688,0.00641397,,-0.00641397,0.0109215
136.79,0.00639108,,-0.00639108,0.0109215
136.94,0.00636056,,-0.00636056,0.0109215
137.094,0.00632909,,-0.00632909,0.0109215
137.242,0.00630143,,-0.00630143,0.0109215
137.392,0.0062733,,-0.0062733,0.0109215
137.496,0.00625184,,-0.00625184,0.0109215
137.644,0.00621274,,-0.00621274,0.0109215
137.797,0.00616696,,-0.00616696,0.0109215
137.94,0.00614741,,-0.00614741,0.0109215
138.083,0.0061107,,-0.0061107,0.0109215
138.187,0.0060921,,-0.0060921,0.0109215
138.332,0.00606635,,-0.00606635,0.0109215
138.475,0.00604776,,-0.00604776,0.0109215
138.618,0.00600865,,-0.00600865,0.0109215
138.764,0.00598338,,-0.00598338,0.0109215
138.865,0.00596192,,-0.00596192,0.0109215
139.01,0.00593141,,-0.00593141,0.0109215
139.158,0.00590852,,-0.00590852,0.0109215
139.301,0.00588086,,-0.00588086,0.0109215
139.444,0.00585893,,-0.00585893,0.0109215
139.584,0.00582889,,-0.00582889,0.0109215
139.688,0.00581172,,-0.00581172,0.0109215
139.831,0.00580409,,-0.00580409,0.0109215
139.966,0.00577214,,-0.00577214,0.0109215
140.112,0.00574258,,-0.00574258,0.0109215
140.255,0.00572875,,-0.00572875,0.0109215
140.39,0.005703,,-0.005703,0.0109215
140.494,0.0056825,,-0.0056825,0.0109215
140.626,0.00566867,,-0.00566867,0.0109215
140.764,0.0056372,,-0.0056372,0.0109215
140.904,0.00562146,,-0.00562146,0.0109215
141.039,0.00558951,,-0.00558951,0.0109215
141.182,0.00556472,,-0.00556472,0.0109215
141.322,0.00554088,,-0.00554088,0.0109215
141.468,0.00551704,,-0.00551704,0.0109215
141.61,0.00549176,,-0.00549176,0.0109215
141.751,0.00547603,,-0.00547603,0.0109215
141.894,0.00545076,,-0.00545076,0.0109215
142.034,0.00542882,,-0.00542882,0.0109215
142.174,0.00541309,,-0.00541309,0.0109215
142.312,0.00538209,,-0.00538209,0.0109215
142.413,0.00536349,,-0.00536349,0.0109215
142.548,0.00534776,,-0.00534776,0.0109215
142.683,0.00533155,,-0.00533155,0.0109215
142.784,0.00532392,,-0.00532392,0.0109215
142.917,0.00529578,,-0.00529578,0.0109215
143.057,0.00527242,,-0.00527242,0.0109215
143.192,0.00527099,,-0.00527099,0.0109215
143.33,0.00526336,,-0.00526336,0.0109215
143.462,0.00522903,,-0.00522903,0.0109215
143.595,0.00521043,,-0.00521043,0.0109215
143.735,0.00518325,,-0.00518325,0.0109215
143.868,0.00517419,,-0.00517419,0.0109215
143.992,0.0051575,,-0.0051575,0.0109215
144.127,0.0051451,,-0.0051451,0.0109215
144.249,0.00512126,,-0.00512126,0.0109215
144.379,0.00510505,,-0.00510505,0.0109215
144.504,0.00508884,,-0.00508884,0.0109215
144.639,0.00507644,,-0.00507644,0.0109215
144.766,0.0050588,,-0.0050588,0.0109215
144.894,0.00503591,,-0.00503591,0.0109215
145.026,0.00501636,,-0.00501636,0.0109215
145.151,0.00499013,,-0.00499013,0.0109215
145.281,0.00497916,,-0.00497916,0.0109215
145.413,0.00497201,,-0.00497201,0.0109215
145.54,0.00495818,,-0.00495818,0.0109215
145.673,0.00493911,,-0.00493911,0.0109215
145.805,0.00491813,,-0.00491813,0.0109215
145.93,0.00488093,,-0.00488093,0.0109215
146.057,0.0048714,,-0.0048714,0.0109215
146.184,0.00486234,,-0.00486234,0.0109215
146.306,0.0048404,,-0.0048404,0.0109215
146.429,0.00483039,,-0.00483039,0.0109215
146.561,0.00480941,,-0.00480941,0.0109215
146.686,0.00478557,,-0.00478557,0.0109215
146.813,0.00476792,,-0.00476792,0.0109215
146.938,0.00475076,,-0.00475076,0.0109215
147.068,0.00474504,,-0.00474504,0.0109215
147.195,0.00474265,,-0.00474265,0.0109215
147.319,0.00472739,,-0.00472739,0.0109215
147.442,0.00472072,,-0.00472072,0.0109215
147.574,0.00469449,,-0.00469449,0.0109215
147.699,0.00467017,,-0.00467017,0.0109215
147.823,0.00465444,,-0.00465444,0.0109215
147.948,0.00464013,,-0.00464013,0.0109215
148.073,0.00462297,,-0.00462297,0.0109215
148.192,0.00459912,,-0.00459912,0.0109215
148.317,0.00458911,,-0.00458911,0.0109215
148.442,0.00457433,,-0.00457433,0.0109215
148.564,0.00457147,,-0.00457147,0.0109215
148.681,0.00456861,,-0.00456861,0.0109215
148.8,0.00456193,,-0.00456193,0.0109215
148.925,0.00456336,,-0.00456336,0.0109215
149.039,0.00454524,,-0.00454524,0.0109215
149.161,0.00451186,,-0.00451186,0.0109215
149.286,0.00449851,,-0.00449851,0.0109215
149.403,0.00446513,,-0.00446513,0.0109215
149.514,0.00446084,,-0.00446084,0.0109215
149.629,0.0044432,,-0.0044432,0.0109215
149.74,0.00443128,,-0.00443128,0.0109215
149.857,0.00441077,,-0.00441077,0.0109215
149.971,0.00440124,,-0.00440124,0.0109215
150.088,0.00438359,,-0.00438359,0.0109215
150.213,0.00437167,,-0.00437167,0.0109215
150.327,0.00436214,,-0.00436214,0.0109215
150.442,0.00435212,,-0.00435212,0.0109215
150.556,0.0043402,,-0.0043402,0.0109215
150.67,0.00432542,,-0.00432542,0.0109215
150.784,0.0043073,,-0.0043073,0.0109215
150.901,0.00429443,,-0.00429443,0.0109215
150.784,0.0042682,,-0.0042682,0.0109215
150.655,0.00426343,,-0.00426343,0.0109215
150.519,0.00425294,,-0.00425294,0.0109215
150.358,0.00424293,,-0.00424293,0.0109215
150.205,0.00424483,,-0.00424483,0.0109215
150.047,0.00424626,,-0.00424626,0.0109215
149.87,0.00424579,,-0.00424579,0.0109215
149.712,0.00424579,,-0.00424579,0.0109215
149.538,0.00424531,,-0.00424531,0.0109215
149.382,0.00424817,,-0.00424817,0.0109215
149.221,0.0042477,,-0.0042477,0.0109215
149.049,0.0042434,,-0.0042434,0.0109215
148.891,0.00424483,,-0.00424483,0.0109215
148.719,0.00425819,,-0.00425819,0.0109215
148.558,0.00425532,,-0.00425532,0.0109215
148.39,0.00425532,,-0.00425532,0.0109215
148.231,0.00427249,,-0.00427249,0.0109215
148.075,0.00429013,,-0.00429013,0.0109215
147.904,0.00429967,,-0.00429967,0.0109215
147.751,0.00430062,,-0.00430062,0.0109215
147.582,0.00431636,,-0.00431636,0.0109215
147.431,0.0043321,,-0.0043321,0.0109215
147.265,0.00433925,,-0.00433925,0.0109215
147.117,0.00434497,,-0.00434497,0.0109215
146.966,0.00435308,,-0.00435308,0.0109215
146.805,0.0043712,,-0.0043712,0.0109215
146.655,0.00438073,,-0.00438073,0.0109215
146.494,0.00438979,,-0.00438979,0.0109215
146.345,0.00440553,,-0.00440553,0.0109215
146.184,0.00439075,,-0.00439075,0.0109215
146.034,0.00440696,,-0.00440696,0.0109215
145.888,0.00441745,,-0.00441745,0.0109215
145.725,0.00443128,,-0.00443128,0.0109215
145.579,0.00444034,,-0.00444034,0.0109215
145.421,0.0044494,,-0.0044494,0.0109215
145.273,0.00446084,,-0.00446084,0.0109215
145.125,0.00445655,,-0.00445655,0.0109215
144.966,0.00447229,,-0.00447229,0.0109215
144.823,0.00447848,,-0.00447848,0.0109215
144.662,0.00448516,,-0.00448516,0.0109215
144.517,0.0045028,,-0.0045028,0.0109215
144.358,0.00452712,,-0.00452712,0.0109215
144.213,0.00453618,,-0.00453618,0.0109215
144.07,0.00454763,,-0.00454763,0.0109215
143.912,0.00456718,,-0.00456718,0.0109215
143.766,0.00458625,,-0.00458625,0.0109215
143.613,0.00459674,,-0.00459674,0.0109215
143.468,0.00459912,,-0.00459912,0.0109215
143.312,0.00460628,,-0.00460628,0.0109215
143.171,0.00462249,,-0.00462249,0.0109215
143.034,0.00464776,,-0.00464776,0.0109215
142.881,0.0046654,,-0.0046654,0.0109215
142.74,0.00468019,,-0.00468019,0.0109215
142.584,0.0046902,,-0.0046902,0.0109215
142.447,0.00470451,,-0.00470451,0.0109215
142.299,0.00471309,,-0.00471309,0.0109215
142.156,0.00472406,,-0.00472406,0.0109215
142.018,0.00474456,,-0.00474456,0.0109215
141.868,0.00476363,,-0.00476363,0.0109215
141.725,0.00477317,,-0.00477317,0.0109215
141.571,0.00479177,,-0.00479177,0.0109215
141.434,0.0048075,,-0.0048075,0.0109215
141.286,0.00482181,,-0.00482181,0.0109215
141.148,0.00482944,,-0.00482944,0.0109215
141.008,0.00484279,,-0.00484279,0.0109215
140.862,0.00486377,,-0.00486377,0.0109215
140.722,0.00488284,,-0.00488284,0.0109215
140.571,0.00490478,,-0.00490478,0.0109215
140.434,0.00491288,,-0.00491288,0.0109215
140.299,0.00493577,,-0.00493577,0.0109215
140.148,0.00494817,,-0.00494817,0.0109215
140.01,0.00495151,,-0.00495151,0.0109215
139.865,0.00496295,,-0.00496295,0.0109215
139.732,0.00499108,,-0.00499108,0.0109215
139.582,0.00501111,,-0.00501111,0.0109215
139.449,0.00502351,,-0.00502351,0.0109215
139.312,0.00503591,,-0.00503591,0.0109215
139.164,0.00505593,,-0.00505593,0.0109215
139.026,0.00507072,,-0.00507072,0.0109215
138.878,0.00509217,,-0.00509217,0.0109215
138.743,0.00511649,,-0.00511649,0.0109215
138.597,0.00513318,,-0.00513318,0.0109215
138.462,0.00514749,,-0.00514749,0.0109215
138.332,0.00517181,,-0.00517181,0.0109215
138.187,0.00520042,,-0.00520042,0.0109215
138.057,0.00521806,,-0.00521806,0.0109215
137.914,0.00524333,,-0.00524333,0.0109215
137.784,0.00526479,,-0.00526479,0.0109215
137.644,0.00527671,,-0.00527671,0.0109215
137.509,0.00529817,,-0.00529817,0.0109215
137.387,0.0053077,,-0.0053077,0.0109215
137.239,0.00532249,,-0.00532249,0.0109215
137.112,0.0053511,,-0.0053511,0.0109215
136.966,0.00537112,,-0.00537112,0.0109215
136.836,0.00538066,,-0.00538066,0.0109215
136.699,0.00540641,,-0.00540641,0.0109215
136.566,0.00543216,,-0.00543216,0.0109215
136.436,0.0054498,,-0.0054498,0.0109215
136.291,0.00547412,,-0.00547412,0.0109215
136.164,0.00548747,,-0.00548747,0.0109215
136.021,0.00550893,,-0.00550893,0.0109215
135.894,0.00552467,,-0.00552467,0.0109215
135.764,0.00555184,,-0.00555184,0.0109215
135.623,0.00557712,,-0.00557712,0.0109215
135.499,0.00560001,,-0.00560001,0.0109215
135.356,0.00562766,,-0.00562766,0.0109215
135.229,0.00564674,,-0.00564674,0.0109215
135.088,0.00566915,,-0.00566915,0.0109215
134.961,0.00568584,,-0.00568584,0.0109215
134.836,0.00570682,,-0.00570682,0.0109215
134.694,0.00573686,,-0.00573686,0.0109215
134.566,0.00575402,,-0.00575402,0.0109215
134.426,0.005775,,-0.005775,0.0109215
134.296,0.00579837,,-0.00579837,0.0109215
134.158,0.00581792,,-0.00581792,0.0109215
134.034,0.00583747,,-0.00583747,0.0109215
133.904,0.00586417,,-0.00586417,0.0109215
133.766,0.00589088,,-0.00589088,0.0109215
133.636,0.00591043,,-0.00591043,0.0109215
133.504,0.00593236,,-0.00593236,0.0109215
133.379,0.00596431,,-0.00596431,0.0109215
133.244,0.0059953,,-0.0059953,0.0109215
133.119,0.00602391,,-0.00602391,0.0109215
132.995,0.00605634,,-0.00605634,0.0109215
132.862,0.00608209,,-0.00608209,0.0109215
132.738,0.00611356,,-0.00611356,0.0109215
132.603,0.0061374,,-0.0061374,0.0109215
132.481,0.00616267,,-0.00616267,0.0109215
132.353,0.00619271,,-0.00619271,0.0109215
132.218,0.00622609,,-0.00622609,0.0109215
132.096,0.00625852,,-0.00625852,0.0109215
131.961,0.00628522,,-0.00628522,0.0109215
131.844,0.00629953,,-0.00629953,0.0109215
131.712,0.006331,,-0.006331,0.0109215
131.59,0.00637105,,-0.00637105,0.0109215
131.468,0.00638631,,-0.00638631,0.0109215
131.335,0.0064154,,-0.0064154,0.0109215
131.213,0.00644448,,-0.00644448,0.0109215
131.083,0.00647405,,-0.00647405,0.0109215
130.964,0.00649884,,-0.00649884,0.0109215
130.834,0.00653604,,-0.00653604,0.0109215
130.714,0.00656512,,-0.00656512,0.0109215
130.595,0.00659564,,-0.00659564,0.0109215
130.457,0.00661567,,-0.00661567,0.0109215
130.345,0.00664237,,-0.00664237,0.0109215
130.213,0.00667289,,-0.00667289,0.0109215
130.088,0.00669816,,-0.00669816,0.0109215
129.961,0.006722,,-0.006722,0.0109215
129.839,0.00674728,,-0.00674728,0.0109215
129.717,0.00676921,,-0.00676921,0.0109215
129.587,0.00679448,,-0.00679448,0.0109215
129.468,0.00682166,,-0.00682166,0.0109215
129.338,0.0068517,,-0.0068517,0.0109215
129.218,0.0068827,,-0.0068827,0.0109215
129.088,0.00690702,,-0.00690702,0.0109215
128.971,0.00692847,,-0.00692847,0.0109215
128.857,0.00696328,,-0.00696328,0.0109215
128.725,0.00700858,,-0.00700858,0.0109215
128.608,0.00703958,,-0.00703958,0.0109215
128.483,0.00706056,,-0.00706056,0.0109215
128.366,0.00708535,,-0.00708535,0.0109215
128.249,0.00711444,,-0.00711444,0.0109215
128.125,0.00714782,,-0.00714782,0.0109215
128.003,0.00718167,,-0.00718167,0.0109215
127.878,0.00721601,,-0.00721601,0.0109215
127.764,0.00724128,,-0.00724128,0.0109215
127.631,0.00727323,,-0.00727323,0.0109215
127.519,0.00730804,,-0.00730804,0.0109215
127.403,0.00734523,,-0.00734523,0.0109215
127.278,0.00737432,,-0.00737432,0.0109215
127.164,0.0074077,,-0.0074077,0.0109215
127.039,0.00744584,,-0.00744584,0.0109215
126.919,0.00747922,,-0.00747922,0.0109215
126.795,0.00751498,,-0.00751498,0.0109215
126.683,0.00754789,,-0.00754789,0.0109215
126.571,0.00757077,,-0.00757077,0.0109215
126.447,0.00761226,,-0.00761226,0.0109215
126.335,0.0076423,,-0.0076423,0.0109215
126.21,0.00767377,,-0.00767377,0.0109215
126.101,0.0077062,,-0.0077062,0.0109215
125.977,0.0077329,,-0.0077329,0.0109215
125.862,0.00777724,,-0.00777724,0.0109215
125.751,0.00780776,,-0.00780776,0.0109215
125.626,0.00784832,,-0.00784832,0.0109215
125.512,0.00788313,,-0.00788313,0.0109215
125.392,0.00792366,,-0.00792366,0.0109215
125.278,0.00794655,,-0.00794655,0.0109215
125.169,0.00797611,,-0.00797611,0.0109215
125.049,0.00800949,,-0.00800949,0.0109215
124.938,0.00804049,,-0.00804049,0.0109215
124.816,0.00807196,,-0.00807196,0.0109215
124.706,0.00809675,,-0.00809675,0.0109215
124.595,0.00813156,,-0.00813156,0.0109215
124.486,0.00817686,,-0.00817686,0.0109215
124.379,0.00820929,,-0.00820929,0.0109215
124.257,0.0082379,,-0.0082379,0.0109215
124.151,0.00826937,,-0.00826937,0.0109215
124.031,0.00830227,,-0.00830227,0.0109215
123.919,0.00833565,,-0.00833565,0.0109215
123.797,0.00837713,,-0.00837713,0.0109215
123.688,0.00840384,,-0.00840384,0.0109215
123.582,0.00842625,,-0.00842625,0.0109215
123.455,0.00845677,,-0.00845677,0.0109215
123.345,0.00848395,,-0.00848395,0.0109215
123.229,0.0085097,,-0.0085097,0.0109215
123.114,0.00853831,,-0.00853831,0.0109215
122.997,0.00856692,,-0.00856692,0.0109215
122.891,0.00858742,,-0.00858742,0.0109215
122.779,0.00860459,,-0.00860459,0.0109215
122.66,0.00861937,,-0.00861937,0.0109215
122.553,0.00863177,,-0.00863177,0.0109215
122.434,0.00863749,,-0.00863749,0.0109215
122.327,0.0086208,,-0.0086208,0.0109215
122.208,0.00857455,,-0.00857455,0.0109215
122.101,0.00847822,,-0.00847822,0.0109215
121.997,0.00829703,,-0.00829703,0.0218431
121.878,0.00803667,,-0.00803667,0.0218431
121.774,0.00765231,,-0.00765231,0.0218431
121.66,0.00716308,,-0.00716308,0.0218431
121.548,0.0067158,,-0.0067158,0.0218431
121.447,0.00627902,,-0.00627902,0.0218431
121.327,0.00587657,,-0.00587657,0.0218431
121.221,0.00555614,,-0.00555614,0.0218431
121.104,0.00528625,,-0.00528625,0.0218431
121,0.0050917,,-0.0050917,0.0218431
120.888,0.00493434,,-0.00493434,0.0218431
120.777,0.00482848,,-0.00482848,0.0218431
120.673,0.00474599,,-0.00474599,0.0109215
120.558,0.00467113,,-0.00467113,0.0109215
120.455,0.00460294,,-0.00460294,0.0109215
120.338,0.00455144,,-0.00455144,0.0109215
120.234,0.00451615,,-0.00451615,0.0109215
120.119,0.00447276,,-0.00447276,0.0109215
120.013,0.00442985,,-0.00442985,0.0109215
119.909,0.00440076,,-0.00440076,0.0109215
119.792,0.00436738,,-0.00436738,0.0109215
119.686,0.00433448,,-0.00433448,0.0109215
119.571,0.0043011,,-0.0043011,0.0109215
119.468,0.00427201,,-0.00427201,0.0109215
119.356,0.0042372,,-0.0042372,0.0109215
119.247,0.00421146,,-0.00421146,0.0109215
119.145,0.00419191,,-0.00419191,0.0109215
119.031,0.00416234,,-0.00416234,0.0109215
118.927,0.00413612,,-0.00413612,0.0109215
118.816,0.00410989,,-0.00410989,0.0109215
118.714,0.00409129,,-0.00409129,0.0109215
118.613,0.00405648,,-0.00405648,0.0109215
118.504,0.0040355,,-0.0040355,0.0109215
118.4,0.00401786,,-0.00401786,0.0109215
118.288,0.00400355,,-0.00400355,0.0109215
118.187,0.00397781,,-0.00397781,0.0109215
118.073,0.0039635,,-0.0039635,0.0109215
117.971,0.0039449,,-0.0039449,0.0109215
117.816,0.00392488,,-0.00392488,0.0109215
117.709,0.00391248,,-0.00391248,0.0109215
117.605,0.00389911,,-0.00389911,0.0109215
117.504,0.00388433,,-0.00388433,0.0109215
117.4,0.0038705,,-0.0038705,0.0109215
117.296,0.00386097,,-0.00386097,0.0109215
117.19,0.00384094,,-0.00384094,0.0109215
117.086,0.00381996,,-0.00381996,0.0109215
116.982,0.00380518,,-0.00380518,0.0109215
